223,984,1.67
798,682,7.0
989,930,9.5
156,598,7.2
726,511,0.83
912,42,1.65
716,939,5.72
925,760,0.11
381,367,1.35
883,45,6.47
576,988,9.94
336,216,4.7
790,919,2.84
623,819,8.15
993,621,1.84
525,103,9.66
343,781,8.15
158,985,4.02
255,539,1.32
404,169,6.58
786,568,5.52
392,799,2.03
563,900,7.96
950,286,4.9
23,351,4.87
461,523,9.16
597,393,3.83
124,285,7.63
735,247,7.13
870,676,3.29
775,342,9.87
702,179,3.56
18,359,8.38
555,847,5.5
136,620,8.73
237,79,4.65
489,479,2.84
733,524,2.69
953,943,9.55
433,256,9.42
188,515,1.28
21,160,2.68
362,582,2.33
258,4,5.89
900,404,3.99
338,524,6.48
356,9,2.38
257,74,0.11
457,302,9.92
77,20,5.13
288,829,7.65
223,72,8.59
59,306,6.05
760,263,0.53
261,41,4.32
260,788,5.72
708,204,3.66
593,420,2.85
726,356,8.48
0,550,9.71
307,333,0.46
987,410,8.91
561,844,4.24
773,139,2.89
954,146,0.43
29,559,9.02
663,255,1.12
234,979,4.89
960,345,5.17
903,433,1.84
57,861,6.18
976,707,9.76
487,490,3.6
803,271,9.55
64,499,8.52
984,722,0.43
806,67,9.03
777,95,8.09
820,280,6.75
442,111,6.44
711,626,5.11
417,272,9.58
285,514,2.08
646,433,3.57
265,70,4.97
188,17,6.79
356,953,2.5
886,596,6.19
661,869,9.89
642,728,1.81
394,618,5.89
273,993,5.88
132,653,6.91
516,939,3.62
535,196,2.33
216,558,2.3
798,6,6.61
355,137,1.84
459,574,8.59
284,545,4.79
172,502,5.55
998,456,6.43
807,758,9.99
901,584,5.59
782,756,9.67
198,87,5.36
91,490,7.71
411,171,8.33
645,757,7.87
325,829,5.32
472,553,1.58
463,479,7.57
41,264,7.48
833,623,2.28
71,138,1.58
794,668,8.01
499,988,5.44
885,77,2.06
64,331,3.06
116,519,4.29
803,711,2.11
367,941,2.76
3,722,3.78
958,383,4.86
921,704,6.55
658,22,4.0
545,399,2.91
56,987,5.87
271,182,5.09
837,237,0.17
571,423,5.1
530,138,3.64
77,222,7.08
457,922,7.31
208,225,4.68
653,872,6.61
82,111,4.63
942,290,5.96
826,627,8.09
362,510,0.24
201,321,5.23
949,821,4.69
329,325,4.7
553,322,0.9
680,64,9.06
998,609,1.42
854,884,9.07
931,506,7.19
418,365,4.94
418,773,2.49
296,335,9.77
535,556,9.65
197,788,1.56
905,734,1.41
97,709,2.79
375,992,2.38
971,742,3.18
156,131,2.26
776,652,9.88
4,355,2.49
141,952,1.22
996,324,4.91
951,762,4.51
341,869,5.92
586,600,6.02
632,382,1.64
246,903,1.04
762,243,0.56
827,342,5.32
994,56,7.62
854,712,4.71
750,844,0.18
185,71,8.44
825,256,9.75
206,467,3.04
63,543,5.06
844,563,7.99
871,485,1.32
856,929,1.28
920,514,7.98
37,200,2.98
284,918,1.95
164,294,7.38
127,948,6.33
740,196,0.09
223,241,5.28
995,579,4.31
70,531,3.96
610,782,2.14
515,740,9.0
492,820,0.1
564,494,8.72
446,988,5.37
303,13,4.48
385,72,8.35
820,130,4.09
611,77,9.62
468,901,5.71
865,775,4.75
644,992,6.04
392,31,8.01
162,640,9.82
814,30,7.24
86,508,8.37
629,785,5.29
386,230,3.89
872,692,0.36
218,95,2.74
476,449,6.33
157,684,5.21
416,200,6.51
793,333,1.67
956,726,8.99
826,50,4.82
557,112,9.49
251,646,5.67
551,478,7.88
394,350,6.53
537,994,8.26
264,976,7.76
772,360,8.11
454,550,6.06
20,726,1.2
953,314,1.6
357,171,0.76
527,601,7.63
286,465,3.64
375,234,1.48
49,140,3.93
660,230,7.72
656,578,4.24
114,271,5.33
665,618,6.28
263,315,8.11
979,63,7.81
51,895,4.09
278,108,1.82
296,686,3.11
327,256,5.12
90,801,3.5
937,617,7.88
519,525,8.06
908,434,2.46
319,258,6.78
921,334,0.12
44,121,8.85
587,28,6.3
99,899,9.08
663,147,1.31
457,526,4.77
364,45,0.93
839,560,7.34
804,645,2.94
534,83,9.33
144,322,9.41
963,154,1.43
744,236,1.2
59,648,6.27
984,92,0.74
472,237,5.0
523,85,1.63
113,746,0.63
660,671,8.48
957,377,7.18
495,104,8.76
985,896,6.84
348,595,8.81
708,444,8.42
924,379,0.11
314,704,8.87
897,422,8.25
462,53,6.62
338,523,5.95
501,561,9.41
900,934,4.07
513,530,1.87
633,577,9.0
756,266,7.92
869,26,2.49
264,890,0.87
411,570,0.77
877,744,9.85
68,649,2.75
379,299,4.54
143,789,3.42
963,907,1.54
794,745,7.34
529,300,4.63
631,592,8.98
372,857,8.26
815,849,1.1
12,874,8.05
426,17,9.78
915,680,4.97
236,927,4.78
788,574,9.65
674,512,7.01
399,31,2.07
338,473,0.7
314,820,7.12
94,619,6.16
400,677,0.9
873,110,1.0
230,228,3.85
231,704,1.23
688,159,6.14
81,981,1.29
448,157,8.34
615,814,1.61
215,445,4.89
675,539,4.95
602,212,1.06
716,252,8.42
813,429,4.68
472,321,6.18
203,576,2.21
960,687,9.17
811,221,5.1
79,667,1.82
132,872,6.51
179,22,2.63
586,660,0.21
810,785,5.13
37,498,3.27
902,664,7.73
441,705,1.62
569,953,6.61
216,381,2.92
977,243,3.3
529,377,4.3
116,609,9.84
884,846,3.39
149,951,7.63
691,540,10.0
245,361,2.74
435,86,2.25
58,368,9.57
512,976,5.32
58,830,6.92
524,202,3.28
184,494,5.09
279,675,4.38
510,263,0.69
688,208,8.16
881,368,6.06
634,980,8.08
728,811,3.43
63,375,7.12
245,91,0.38
233,90,4.91
985,111,1.7
531,407,4.1
371,95,4.78
628,154,0.35
682,211,9.98
643,956,5.36
238,433,4.85
627,460,4.65
298,742,1.42
760,806,2.07
556,833,8.4
216,590,1.32
995,740,6.3
707,739,0.7
208,52,1.69
955,118,0.84
101,94,8.74
12,242,7.03
424,618,9.81
876,3,7.02
288,586,4.42
332,369,2.22
446,337,5.5
564,260,5.62
557,101,4.57
498,151,2.05
579,990,2.94
427,414,7.53
245,631,4.36
176,217,2.67
150,258,5.63
619,969,1.15
56,454,5.65
758,496,8.97
112,570,9.92
506,979,1.27
566,760,7.36
253,529,3.92
906,469,8.37
778,898,4.15
208,781,8.44
661,282,9.92
924,713,9.46
276,445,1.04
822,890,1.63
558,338,5.64
951,516,2.82
863,891,4.82
906,462,8.05
362,401,4.33
795,751,1.56
317,337,7.08
171,496,5.7
760,179,2.03
737,909,5.7
13,23,5.24
313,389,7.15
457,472,6.7
833,88,3.53
217,835,2.04
487,54,4.21
270,334,1.78
676,116,9.77
113,51,2.11
139,239,0.02
95,260,0.03
857,808,2.25
765,198,2.8
415,736,1.35
372,400,6.25
603,411,1.2
782,402,8.99
322,815,6.53
446,840,9.85
345,267,7.74
716,239,4.24
262,722,6.75
214,44,0.67
251,255,0.64
392,634,2.83
595,256,1.24
212,346,4.02
643,366,3.04
218,169,9.98
386,768,8.97
969,607,3.62
904,277,3.11
819,244,0.07
34,192,2.49
61,700,3.08
524,635,5.35
123,425,4.91
957,927,1.49
208,309,9.68
414,615,1.63
588,383,7.0
370,827,6.58
635,634,6.34
655,824,3.46
348,939,4.75
572,282,6.23
503,57,0.14
528,99,9.74
678,77,9.67
833,843,1.92
444,401,8.6
874,240,6.49
304,851,7.47
242,301,9.69
666,696,6.95
212,964,7.71
853,59,8.1
913,725,8.26
835,765,2.57
967,423,8.91
268,372,1.62
285,868,6.53
198,318,4.88
108,759,7.56
117,540,9.98
15,62,5.99
388,42,1.9
555,673,6.83
338,331,6.6
591,267,5.72
854,311,6.71
181,494,1.94
395,214,8.75
863,561,0.41
692,955,9.93
890,107,0.6
576,923,9.81
277,734,4.27
663,710,6.71
890,334,1.7
114,34,1.13
900,586,6.09
998,301,9.06
