0,7.1
1,5.75
2,9.46
3,0.39
4,4.86
5,4.46
6,6.01
7,5.5
8,6.58
9,9.74
10,6.3
11,8.49
12,3.56
13,1.36
14,6.07
15,9.68
16,9.58
17,9.56
18,8.49
19,0.97
20,3.71
21,2.62
22,7.84
23,0.09
24,8.09
25,1.66
26,0.93
27,5.9
28,9.47
29,3.53
30,5.7
31,9.88
32,3.07
33,2.78
34,3.65
35,3.36
36,4.13
37,4.54
38,2.73
39,9.72
40,7.98
41,1.05
42,9.53
43,5.46
44,1.73
45,6.14
46,5.68
47,4.55
48,1.9
49,3.32
50,1.23
51,6.03
52,0.26
53,5.37
54,8.98
55,5.38
56,6.78
57,5.31
58,7.8
59,6.79
60,2.4
61,1.65
62,9.5
63,4.65
64,6.33
65,3.12
66,3.54
67,9.45
68,2.34
69,1.91
70,6.02
71,5.57
72,5.94
73,7.53
74,4.77
75,5.59
76,9.53
77,7.46
78,0.17
79,8.73
80,6.17
81,4.83
82,2.19
83,8.92
84,2.94
85,7.86
86,7.8
87,1.58
88,4.3
89,0.52
90,9.17
91,6.56
92,1.78
93,9.09
94,2.46
95,9.01
96,1.31
97,4.52
98,8.94
99,9.0
100,1.16
101,6.26
102,5.07
103,5.57
104,3.95
105,9.43
106,5.89
107,0.51
108,3.62
109,3.21
110,6.38
111,2.73
112,4.15
113,5.34
114,8.98
115,4.48
116,0.11
117,4.22
118,1.35
119,6.51
120,0.5
121,7.74
122,7.47
123,0.56
124,6.27
125,5.25
126,6.96
127,3.97
128,8.99
129,7.15
130,1.88
131,3.05
132,2.58
133,4.79
134,7.74
135,8.99
136,2.79
137,1.8
138,5.63
139,2.43
140,9.29
141,6.86
142,5.33
143,0.67
144,3.27
145,7.18
146,4.97
147,4.48
148,9.72
149,1.16
150,1.53
151,9.86
152,6.96
153,8.76
154,7.86
155,3.83
156,7.76
157,8.01
158,6.08
159,2.14
160,5.77
161,6.57
162,4.33
163,1.46
164,8.1
165,7.98
166,3.57
167,7.76
168,0.01
169,3.09
170,4.0
171,7.96
172,0.26
173,8.87
174,5.91
175,1.84
176,6.71
177,8.01
178,8.29
179,7.02
180,9.73
181,5.0
182,9.45
183,0.43
184,7.68
185,6.48
186,7.92
187,6.1
188,2.37
189,6.39
190,8.55
191,0.53
192,4.76
193,9.23
194,8.44
195,3.56
196,0.38
197,7.88
198,9.42
199,4.94
200,1.85
201,6.26
202,9.17
203,4.33
204,0.95
205,0.63
206,1.04
207,4.8
208,5.99
209,7.55
210,3.29
211,8.44
212,1.0
213,1.23
214,2.19
215,5.77
216,2.27
217,7.31
218,9.73
219,9.31
220,4.01
221,5.75
222,6.18
223,5.88
224,9.68
225,0.41
226,9.3
227,1.27
228,7.35
229,8.92
230,7.43
231,5.67
232,7.74
233,2.4
234,0.79
235,8.19
236,1.26
237,0.86
238,6.39
239,3.91
240,6.09
241,6.8
242,4.61
243,7.67
244,2.72
245,6.54
246,2.11
247,4.46
248,1.71
249,6.03
250,4.51
251,7.62
252,0.37
253,5.41
254,3.78
255,2.46
256,1.14
257,4.74
258,0.17
259,4.75
260,8.9
261,1.19
262,5.63
263,0.6
264,7.26
265,6.79
266,5.92
267,6.83
268,3.83
269,4.52
270,1.55
271,8.46
272,2.98
273,9.74
274,3.57
275,3.12
276,0.26
277,3.38
278,8.69
279,0.72
280,6.53
281,3.11
282,9.73
283,9.9
284,1.49
285,8.84
286,1.62
287,2.43
288,5.51
289,9.16
290,0.23
291,0.53
292,6.01
293,6.24
294,1.02
295,1.86
296,9.56
297,7.55
298,7.33
299,1.98
300,3.82
301,4.25
302,3.67
303,4.17
304,3.77
305,7.62
306,7.27
307,2.1
308,5.62
309,6.94
310,2.81
311,1.68
312,7.53
313,4.57
314,8.71
315,4.77
316,0.74
317,6.3
318,0.32
319,8.65
320,6.26
321,8.38
322,4.83
323,2.15
324,2.4
325,5.34
326,5.05
327,1.47
328,5.41
329,6.71
330,4.44
331,6.01
332,1.2
333,4.27
334,3.71
335,7.35
336,9.24
337,5.64
338,10.0
339,2.65
340,0.29
341,4.79
342,3.54
343,7.03
344,9.01
345,4.36
346,2.77
347,8.09
348,8.37
349,0.06
350,8.31
351,9.96
352,7.79
353,2.89
354,8.21
355,3.26
356,8.72
357,0.31
358,1.76
359,2.34
360,1.55
361,3.85
362,6.64
363,0.76
364,5.51
365,6.77
366,5.06
367,1.37
368,8.97
369,2.19
370,7.27
371,7.96
372,0.71
373,8.83
374,7.49
375,1.22
376,4.45
377,9.19
378,5.85
379,2.97
380,7.53
381,2.01
382,1.76
383,9.07
384,1.74
385,9.43
386,8.79
387,3.3
388,9.12
389,6.8
390,8.27
391,1.68
392,7.75
393,2.15
394,9.17
395,8.76
396,3.15
397,0.9
398,4.77
399,5.83
400,8.91
401,0.59
402,2.32
403,3.26
404,6.07
405,9.89
406,0.58
407,8.21
408,4.75
409,5.89
410,1.58
411,2.3
412,2.81
413,3.86
414,7.0
415,2.84
416,5.9
417,3.96
418,6.87
419,5.64
420,0.49
421,0.06
422,7.89
423,6.93
424,6.23
425,7.04
426,1.49
427,6.99
428,7.14
429,4.1
430,7.19
431,8.07
432,1.48
433,3.32
434,5.08
435,5.17
436,8.83
437,4.73
438,2.39
439,8.58
440,8.94
441,1.26
442,2.98
443,3.71
444,1.22
445,9.79
446,5.47
447,5.11
448,5.45
449,7.14
450,4.88
451,8.15
452,4.03
453,3.26
454,5.63
455,4.28
456,3.61
457,7.29
458,8.16
459,3.14
460,9.39
461,6.06
462,0.19
463,7.26
464,8.14
465,8.72
466,3.69
467,3.64
468,7.52
469,5.61
470,2.89
471,9.3
472,7.36
473,4.44
474,4.5
475,7.15
476,5.77
477,1.62
478,1.12
479,2.04
480,6.9
481,2.31
482,0.17
483,6.39
484,9.47
485,8.26
486,6.29
487,9.53
488,5.42
489,8.61
490,2.21
491,4.38
492,5.49
493,5.16
494,3.81
495,0.98
496,4.48
497,0.24
498,8.48
499,6.26
500,2.19
501,2.32
502,1.82
503,5.9
504,7.43
505,1.73
506,6.69
507,4.84
508,1.48
509,6.47
510,0.38
511,9.88
512,4.34
513,5.97
514,0.17
515,9.26
516,1.67
517,8.91
518,5.01
519,1.6
520,3.0
521,9.75
522,0.99
523,8.64
524,2.01
525,7.32
526,1.46
527,4.28
528,7.84
529,8.17
530,8.47
531,5.23
532,2.32
533,6.72
534,0.5
535,7.17
536,1.81
537,3.99
538,3.3
539,3.83
540,3.87
541,6.96
542,4.56
543,5.37
544,8.35
545,0.76
546,0.23
547,7.07
548,9.81
549,6.84
550,0.32
551,8.45
552,3.02
553,1.11
554,4.54
555,8.32
556,6.21
557,7.48
558,3.6
559,1.25
560,7.33
561,3.88
562,0.35
563,6.65
564,7.18
565,9.79
566,6.05
567,2.35
568,9.17
569,6.44
570,0.9
571,0.94
572,0.03
573,3.81
574,4.81
575,8.5
576,7.27
577,0.94
578,3.78
579,2.23
580,8.99
581,9.76
582,9.67
583,5.53
584,9.42
585,5.85
586,6.48
587,6.57
588,8.37
589,3.47
590,3.91
591,9.12
592,6.51
593,6.52
594,0.01
595,2.51
596,8.76
597,1.15
598,8.29
599,0.84
600,7.32
601,1.06
602,0.99
603,0.35
604,2.13
605,1.07
606,9.53
607,7.85
608,1.09
609,0.35
610,5.14
611,2.35
612,4.44
613,2.23
614,7.56
615,6.73
616,7.85
617,3.47
618,7.38
619,6.07
620,6.56
621,2.47
622,7.99
623,4.79
624,8.4
625,2.25
626,6.49
627,4.99
628,7.17
629,1.13
630,9.01
631,4.39
632,9.0
633,1.41
634,4.65
635,3.56
636,3.44
637,3.76
638,4.3
639,8.43
640,7.79
641,2.94
642,4.72
643,5.92
644,8.12
645,8.97
646,6.02
647,7.83
648,2.68
649,5.94
650,0.59
651,0.27
652,3.88
653,9.88
654,4.51
655,3.95
656,3.1
657,5.99
658,8.51
659,3.37
660,8.52
661,5.28
662,3.76
663,1.78
664,0.07
665,0.02
666,9.63
667,1.91
668,6.85
669,8.02
670,4.32
671,1.97
672,2.11
673,5.66
674,6.78
675,0.38
676,7.89
677,0.63
678,7.72
679,2.44
680,6.42
681,6.29
682,0.66
683,7.17
684,8.28
685,0.75
686,8.95
687,2.6
688,7.87
689,5.66
690,3.43
691,3.44
692,5.35
693,1.45
694,6.2
695,6.06
696,0.2
697,8.2
698,9.97
699,1.6
700,5.92
701,3.82
702,9.36
703,9.79
704,6.97
705,4.02
706,9.67
707,2.81
708,9.18
709,2.12
710,1.48
711,0.45
712,1.72
713,9.72
714,4.17
715,5.54
716,4.79
717,3.74
718,9.71
719,1.16
720,9.74
721,8.85
722,8.79
723,9.36
724,9.5
725,9.28
726,4.85
727,4.22
728,6.11
729,8.43
730,8.14
731,1.17
732,8.37
733,0.07
734,1.15
735,8.06
736,7.28
737,0.06
738,8.59
739,3.05
740,9.11
741,3.35
742,0.37
743,8.99
744,5.79
745,7.18
746,3.11
747,3.7
748,0.35
749,7.46
750,6.84
751,1.04
752,0.55
753,2.12
754,6.26
755,8.03
756,7.52
757,2.29
758,2.46
759,9.38
760,7.27
761,9.18
762,9.65
763,1.57
764,2.15
765,2.34
766,3.34
767,5.67
768,6.24
769,2.76
770,0.82
771,9.31
772,3.14
773,2.57
774,2.25
775,5.86
776,7.41
777,1.53
778,0.79
779,0.83
780,1.03
781,9.44
782,3.22
783,3.69
784,4.61
785,2.66
786,8.15
787,6.03
788,8.6
789,2.39
790,7.75
791,5.49
792,4.1
793,2.3
794,0.15
795,8.59
796,3.92
797,2.98
798,3.95
799,4.53
800,4.24
801,1.1
802,3.46
803,6.35
804,4.27
805,2.11
806,2.8
807,5.47
808,6.34
809,6.06
810,0.12
811,0.62
812,1.85
813,7.55
814,8.2
815,2.19
816,8.71
817,2.59
818,6.41
819,8.94
820,4.92
821,6.93
822,9.78
823,4.56
824,8.73
825,2.86
826,5.07
827,7.95
828,0.11
829,3.82
830,0.25
831,2.42
832,0.15
833,9.49
834,3.68
835,6.06
836,4.6
837,6.74
838,1.14
839,7.33
840,5.36
841,5.69
842,4.57
843,7.65
844,9.02
845,3.87
846,3.84
847,5.32
848,4.76
849,5.62
850,4.12
851,3.26
852,4.59
853,8.26
854,4.72
855,6.3
856,8.16
857,1.47
858,1.73
859,2.72
860,0.42
861,1.31
862,6.22
863,8.26
864,5.18
865,5.78
866,1.46
867,0.64
868,9.58
869,4.38
870,7.82
871,6.93
872,4.63
873,0.47
874,1.49
875,6.05
876,4.75
877,1.14
878,3.55
879,4.13
880,4.85
881,6.33
882,9.49
883,0.79
884,7.02
885,5.73
886,5.15
887,0.38
888,9.99
889,9.2
890,3.99
891,3.44
892,3.86
893,4.23
894,2.51
895,9.99
896,9.22
897,1.7
898,4.85
899,8.23
900,4.59
901,9.45
902,5.42
903,9.26
904,8.75
905,1.78
906,7.99
907,0.83
908,4.48
909,1.67
910,3.28
911,1.02
912,8.87
913,1.87
914,2.33
915,5.53
916,0.86
917,0.26
918,1.89
919,1.08
920,0.66
921,4.86
922,9.31
923,0.54
924,7.28
925,3.78
926,8.8
927,4.85
928,9.64
929,5.87
930,7.7
931,1.01
932,4.12
933,8.64
934,1.57
935,4.7
936,6.15
937,0.88
938,9.3
939,1.61
940,6.7
941,8.78
942,5.23
943,1.28
944,4.56
945,6.2
946,3.09
947,3.02
948,4.35
949,1.38
950,8.3
951,4.5
952,6.12
953,4.92
954,8.41
955,9.36
956,6.37
957,6.32
958,8.81
959,2.24
960,2.71
961,9.27
962,9.91
963,5.87
964,3.41
965,9.21
966,4.55
967,7.5
968,1.12
969,0.01
970,9.67
971,8.87
972,5.22
973,0.65
974,3.97
975,7.21
976,0.11
977,6.81
978,4.3
979,2.28
980,8.28
