0,8.84
1,4.52
2,3.7
3,7.9
4,3.09
5,2.64
6,8.29
7,6.9
8,0.04
9,5.38
10,9.91
11,4.08
12,4.85
13,5.93
14,1.6
15,9.64
16,9.86
17,4.4
18,2.0
19,5.63
20,1.44
21,4.47
22,8.06
23,8.13
24,5.73
25,2.58
26,2.8
27,0.98
28,6.59
29,3.08
30,1.08
31,7.04
32,4.14
33,6.77
34,4.2
35,5.83
36,5.58
37,4.4
38,5.23
39,4.3
40,0.8
41,0.94
42,0.23
43,0.88
44,4.1
45,1.45
46,7.35
47,1.89
48,9.92
49,4.5
50,4.55
51,2.96
52,4.92
53,4.12
54,9.11
55,7.71
56,0.77
57,7.49
58,6.8
59,0.56
60,2.22
61,1.17
62,6.17
63,0.34
64,2.73
65,5.25
66,4.11
67,6.61
68,5.66
69,1.4
70,1.89
71,1.35
72,2.22
73,7.66
74,7.1
75,4.35
76,9.15
77,0.29
78,5.95
79,1.84
80,7.48
81,0.39
82,1.8
83,4.5
84,1.3
85,0.96
86,0.7
87,2.73
88,9.66
89,8.36
90,1.75
91,4.14
92,7.43
93,0.61
94,0.55
95,0.73
96,1.32
97,3.69
98,6.7
99,0.84
100,5.28
101,6.38
102,2.36
103,4.34
104,5.56
105,3.46
106,7.24
107,7.31
108,9.27
109,6.85
110,7.09
111,6.86
112,2.13
113,4.65
114,6.68
115,5.05
116,0.33
117,7.92
118,5.57
119,5.75
120,8.55
121,6.34
122,4.58
123,7.47
124,1.3
125,4.44
126,3.82
127,0.35
128,7.66
129,1.69
130,8.28
131,5.75
132,9.84
133,1.35
134,5.65
135,2.27
136,4.75
137,4.8
138,1.71
139,3.06
140,3.8
141,0.61
142,3.01
143,5.44
144,0.37
145,9.91
146,2.92
147,5.24
148,6.15
149,2.73
150,6.84
151,5.21
152,7.36
153,3.07
154,4.67
155,8.82
156,9.26
157,4.13
158,3.88
159,8.41
160,2.89
161,8.71
162,4.36
163,9.2
164,0.71
165,4.23
166,7.15
167,8.78
168,9.27
169,6.19
170,2.68
171,5.08
172,5.4
173,8.43
174,0.61
175,4.67
176,9.16
177,4.03
178,2.48
179,6.83
180,1.15
181,5.86
182,0.7
183,8.54
184,3.98
185,1.47
186,1.86
187,9.94
188,7.58
189,3.18
190,0.3
191,9.9
192,6.26
193,0.41
194,8.33
195,6.29
196,0.35
197,8.18
198,2.66
199,6.5
200,9.56
201,2.28
202,2.82
203,9.26
204,5.69
205,9.44
206,6.07
207,0.28
208,1.87
209,7.74
210,5.47
211,0.53
212,2.29
213,1.03
214,1.68
215,7.8
216,0.9
217,9.03
218,7.04
219,9.52
220,0.33
221,3.2
222,0.16
223,6.89
224,2.42
225,7.66
226,2.64
227,8.42
228,9.92
229,3.22
230,4.88
231,3.98
232,4.96
233,2.35
234,7.01
235,8.56
236,3.54
237,2.4
238,2.01
239,9.11
240,6.88
241,4.83
242,2.63
243,6.32
244,9.91
245,8.17
246,0.38
247,7.86
248,4.36
249,3.57
250,5.18
251,9.12
252,8.83
253,2.52
254,6.48
255,2.25
256,1.22
257,7.84
258,2.53
259,4.87
260,9.32
261,0.55
262,2.38
263,5.04
264,4.03
265,7.35
266,6.7
267,0.25
268,5.73
269,5.51
270,7.04
271,4.16
272,8.56
273,4.82
274,0.2
275,6.28
276,9.14
277,8.91
278,3.73
279,6.96
280,6.01
281,1.59
282,0.92
283,1.61
284,3.64
285,7.31
286,9.02
287,5.98
288,9.95
289,8.85
290,2.12
291,6.86
292,9.82
293,9.24
294,1.11
295,0.64
296,7.52
297,9.5
298,6.72
299,5.56
300,0.19
301,8.79
302,7.92
303,2.05
304,0.83
305,8.08
306,7.39
307,9.93
308,3.67
309,4.55
310,7.7
311,9.92
312,7.05
313,9.01
314,6.6
315,2.13
316,8.98
317,5.18
318,7.69
319,3.86
320,8.15
321,5.51
322,3.17
323,4.13
324,9.14
325,5.43
326,8.41
327,3.34
328,3.75
329,4.28
330,4.57
331,1.89
332,1.71
333,8.95
334,4.17
335,3.1
336,3.15
337,3.57
338,6.3
339,2.02
340,2.11
341,6.54
342,2.61
343,3.7
344,4.88
345,4.51
346,2.82
347,1.55
348,9.74
349,1.26
350,8.43
351,8.83
352,4.84
353,8.42
354,6.25
355,4.03
356,9.01
357,4.12
358,9.47
359,4.08
360,6.49
361,4.98
362,2.22
363,7.55
364,0.12
365,6.72
366,5.22
367,3.78
368,9.07
369,8.93
370,4.36
371,2.86
372,6.86
373,9.46
374,0.79
375,5.6
376,2.25
377,5.26
378,1.52
379,2.38
380,0.92
381,6.83
382,1.52
383,4.67
384,8.34
385,5.44
386,4.37
387,3.07
388,5.28
389,3.36
390,6.35
391,1.65
392,5.4
393,9.73
394,0.44
395,8.89
396,1.07
397,6.7
398,9.98
399,1.73
400,7.24
401,3.19
402,9.23
403,1.16
404,5.37
405,6.51
406,6.89
407,3.86
408,8.92
409,5.25
410,1.48
411,7.26
412,9.58
413,0.42
414,2.53
415,2.27
416,8.53
417,5.57
418,9.21
419,0.96
420,0.51
421,0.97
422,9.48
423,4.54
424,8.87
425,1.09
426,5.58
427,0.05
428,9.16
429,9.74
430,8.97
431,3.31
432,4.95
433,1.95
434,6.29
435,9.34
436,4.08
437,7.46
438,0.59
439,0.82
440,5.82
441,6.09
442,6.47
443,9.87
444,9.32
445,1.39
446,5.61
447,8.42
448,1.62
449,5.39
450,9.81
451,7.28
452,9.07
453,3.8
454,1.61
455,5.32
456,9.5
457,8.04
458,8.91
459,5.13
460,3.74
461,7.76
462,8.96
463,3.55
464,4.15
465,4.99
466,8.51
467,1.35
468,4.67
469,9.16
470,1.88
471,8.5
472,1.65
473,0.28
474,5.7
475,8.41
476,7.25
477,6.08
478,9.43
479,7.04
480,7.42
481,7.96
482,3.71
483,0.45
484,4.68
485,9.43
486,4.36
487,7.53
488,1.92
489,0.53
490,8.4
491,2.9
492,7.04
493,1.12
494,0.09
495,8.7
496,9.97
497,6.48
498,8.93
499,2.98
500,2.94
501,8.49
502,8.74
503,6.81
504,2.09
505,6.98
506,6.95
507,1.52
508,3.43
509,6.35
510,5.49
511,2.97
512,9.12
513,4.23
514,0.66
515,9.34
516,0.55
517,0.44
518,7.17
519,5.07
520,3.27
521,6.54
522,3.01
523,3.99
524,4.95
525,8.5
526,5.47
527,1.23
528,1.74
529,7.65
530,5.55
531,4.74
532,0.14
533,7.86
534,7.46
535,4.12
536,1.43
537,0.36
538,2.11
539,6.73
540,2.87
541,0.74
542,9.03
543,8.19
544,5.6
545,6.97
546,8.79
547,7.38
548,1.94
549,1.06
550,8.85
551,4.1
552,6.01
553,1.6
554,9.56
555,0.59
556,0.18
557,9.19
558,3.29
559,7.35
560,6.53
561,1.92
562,8.81
563,7.08
564,6.82
565,3.2
566,5.32
567,0.45
568,6.7
569,0.35
570,5.22
571,1.45
572,9.94
573,8.04
574,2.39
575,0.61
576,6.14
577,7.19
578,3.3
579,9.08
580,1.25
581,6.5
582,1.48
583,7.38
584,3.41
585,0.85
586,1.97
587,8.65
588,8.02
589,8.02
590,1.49
591,6.99
592,5.19
593,2.6
594,1.48
595,8.33
596,9.15
597,4.38
598,5.88
599,3.04
600,4.35
601,5.93
602,3.04
603,6.34
604,5.36
605,3.42
606,0.85
607,5.34
608,7.74
609,3.04
610,7.64
611,9.1
612,5.63
613,4.59
614,7.01
615,1.2
616,7.38
617,3.58
618,3.1
619,2.57
620,4.52
621,2.63
622,4.82
623,6.33
624,0.83
625,3.05
626,1.09
627,4.93
628,7.75
629,8.26
630,6.7
631,4.57
632,9.39
633,0.93
634,8.12
635,1.33
636,5.7
637,7.01
638,1.04
639,8.39
640,4.91
641,1.23
642,7.19
643,3.88
644,7.04
645,0.06
646,6.18
647,4.73
648,8.93
649,0.25
650,9.06
651,2.4
652,7.21
653,3.4
654,4.49
655,2.83
656,9.88
657,9.31
658,4.9
659,4.29
660,9.06
661,4.14
662,9.58
663,3.69
664,7.01
665,2.34
666,4.32
667,4.04
668,5.27
669,5.01
670,1.78
671,3.01
672,1.87
673,0.96
674,5.43
675,5.66
676,4.83
677,1.25
678,0.04
679,1.95
680,1.01
681,2.05
682,5.99
683,3.55
684,8.31
685,5.78
686,0.29
687,2.69
688,5.6
689,5.33
690,7.3
691,0.11
692,9.15
693,1.7
694,3.33
695,8.26
696,6.79
697,1.06
698,4.89
699,0.69
700,0.63
701,3.29
702,7.48
703,8.39
704,7.43
705,0.32
706,2.63
707,9.05
708,0.88
709,9.34
710,3.97
711,5.97
712,3.96
713,2.92
714,9.39
715,8.95
716,0.48
717,5.09
718,5.19
719,0.91
720,4.12
721,0.57
722,9.76
723,0.22
724,0.08
725,1.55
726,8.98
727,0.91
728,9.3
729,5.22
730,3.04
731,9.63
732,7.56
733,3.51
734,3.98
735,0.94
736,2.18
737,5.2
738,7.07
739,0.14
740,7.13
741,0.1
742,4.11
743,5.97
744,3.38
745,4.13
746,5.94
747,3.82
748,4.97
749,3.97
750,2.49
751,3.76
752,2.95
753,0.22
754,3.24
755,6.85
756,8.71
757,8.15
758,7.57
759,7.2
760,5.28
761,5.98
762,4.96
763,7.2
764,0.49
765,1.72
766,6.91
767,8.06
768,8.31
769,0.74
770,8.64
771,8.05
772,5.71
773,8.07
774,6.42
775,6.57
776,0.55
777,1.28
778,7.75
779,2.76
780,2.37
781,2.14
782,5.41
783,3.82
784,2.02
785,7.84
786,3.14
787,9.52
788,8.06
789,5.33
790,0.35
791,6.28
792,7.28
793,5.78
794,5.43
795,6.25
796,4.47
797,9.43
798,2.61
799,4.38
800,1.85
801,5.21
802,5.09
803,9.0
804,1.49
805,3.34
806,8.13
807,9.7
808,5.33
809,3.87
810,9.23
811,9.57
812,5.83
813,8.83
814,9.21
815,7.48
816,7.19
817,0.52
818,6.72
819,0.31
820,1.15
821,4.24
822,1.52
823,3.96
824,3.79
825,9.17
826,5.81
827,7.01
828,9.66
829,7.27
830,1.45
831,0.54
832,7.5
833,6.45
834,0.7
835,2.89
836,7.21
837,0.73
838,1.75
839,9.01
840,1.52
841,7.32
842,6.37
843,9.33
844,6.75
845,7.57
846,5.83
847,4.93
848,6.28
849,6.55
850,3.06
851,1.69
852,7.32
853,3.83
854,3.53
855,8.42
856,5.92
857,6.08
858,4.64
859,0.64
860,8.27
861,1.03
862,3.71
863,4.42
864,5.85
865,0.75
866,7.43
867,2.36
868,1.02
869,1.59
870,1.59
871,6.71
872,4.83
873,7.53
874,8.54
875,3.2
876,3.01
877,3.59
878,1.02
879,2.69
880,7.62
881,5.62
882,5.45
883,6.87
884,1.06
885,3.85
886,4.77
887,8.29
888,6.56
889,7.63
890,0.71
891,5.06
892,4.02
893,0.34
894,7.98
895,4.94
896,3.19
897,4.33
898,8.62
899,4.38
900,6.62
901,7.93
902,2.69
903,3.02
904,3.21
905,7.9
906,2.8
907,5.53
908,9.66
909,3.65
910,3.9
911,8.64
912,1.01
913,1.42
914,6.33
915,2.6
916,3.41
917,0.3
918,9.84
919,3.32
920,1.99
921,4.41
922,8.56
923,3.49
924,4.11
925,9.68
926,1.97
927,8.3
928,3.77
929,7.18
930,5.2
931,4.32
932,5.8
933,9.23
934,2.38
935,7.99
936,9.81
937,8.9
938,0.71
939,3.62
940,2.19
941,8.4
942,9.13
943,9.47
944,1.35
945,6.87
946,4.75
947,4.49
948,5.72
949,3.44
950,2.29
951,7.49
952,6.04
953,7.25
954,6.6
955,5.36
956,3.7
957,2.07
958,5.95
959,6.72
960,4.57
961,9.55
962,4.32
963,2.49
964,3.57
965,1.65
966,4.23
967,5.93
968,8.35
969,0.06
970,7.65
971,9.89
972,2.15
973,7.23
974,1.53
975,0.76
976,4.54
977,1.75
978,6.28
979,4.85
980,6.02
981,8.24
982,9.84
983,4.64
984,6.79
985,0.55
986,7.62
987,9.76
988,2.84
989,5.13
990,8.55
991,9.72
992,2.61
993,0.79
994,0.57
995,3.27
996,5.71
997,9.74
998,4.58
999,2.28
1000,1.01
1001,4.59
1002,4.6
1003,6.58
1004,5.44
1005,5.64
1006,3.18
1007,9.44
1008,6.12
1009,2.87
1010,5.46
1011,3.0
1012,7.87
1013,7.38
1014,2.17
1015,6.65
1016,5.64
1017,8.05
1018,1.87
1019,1.38
1020,5.95
1021,9.69
1022,5.19
1023,7.9
1024,4.68
1025,0.84
1026,9.65
1027,6.61
1028,8.88
1029,0.65
1030,1.5
1031,2.99
1032,8.84
1033,6.33
1034,2.46
1035,2.94
1036,3.02
1037,5.07
1038,3.02
1039,8.8
1040,2.22
1041,6.75
1042,0.68
1043,8.08
1044,1.69
1045,6.72
1046,1.14
1047,4.01
1048,9.02
1049,1.11
1050,2.61
1051,8.96
1052,3.78
1053,0.87
1054,8.9
1055,9.16
1056,9.64
1057,4.1
1058,4.55
1059,2.2
1060,3.21
1061,0.93
1062,6.31
1063,6.41
1064,4.7
1065,9.37
1066,8.87
1067,4.97
1068,4.05
1069,5.25
1070,9.02
1071,6.05
1072,3.12
1073,4.78
1074,1.69
1075,4.4
1076,8.58
1077,3.25
1078,3.5
1079,9.03
1080,2.54
1081,9.54
1082,4.17
1083,6.25
1084,7.9
1085,1.76
1086,3.73
1087,7.47
1088,3.18
1089,5.84
1090,4.22
1091,5.92
1092,7.37
1093,5.68
1094,7.54
1095,7.66
1096,8.59
1097,0.04
1098,7.5
1099,7.53
1100,1.7
1101,9.1
1102,2.77
1103,2.26
1104,9.26
1105,0.87
1106,9.46
1107,9.25
1108,6.69
1109,5.64
1110,6.22
1111,1.38
1112,7.59
1113,4.85
1114,2.51
1115,5.47
1116,7.59
1117,9.42
1118,0.59
1119,4.16
1120,5.12
1121,1.17
1122,4.78
1123,9.02
1124,6.18
1125,0.34
1126,7.48
1127,5.54
1128,5.59
1129,1.47
1130,9.84
1131,9.13
1132,1.29
1133,0.01
1134,6.6
1135,4.94
1136,9.78
1137,1.64
1138,8.67
1139,3.21
1140,0.02
1141,7.14
1142,4.13
1143,6.32
1144,0.55
1145,6.04
1146,8.25
1147,3.2
1148,9.4
1149,3.56
1150,5.61
1151,1.65
1152,9.18
1153,6.39
1154,3.18
1155,9.65
1156,0.69
1157,4.86
1158,1.11
1159,1.92
1160,6.28
1161,0.64
1162,9.54
1163,9.08
1164,1.04
1165,1.77
1166,3.18
1167,2.97
1168,3.52
1169,9.08
1170,2.58
1171,2.98
1172,9.79
1173,1.11
1174,0.26
1175,5.29
1176,4.4
1177,7.93
1178,2.27
1179,8.88
1180,9.02
1181,7.61
1182,1.06
1183,9.69
1184,5.22
1185,2.95
1186,3.38
1187,6.89
1188,0.74
1189,0.5
1190,7.66
1191,3.56
1192,9.59
1193,7.91
1194,9.22
1195,7.19
1196,5.28
1197,0.87
1198,7.69
1199,4.21
1200,2.58
1201,5.68
1202,0.53
1203,6.72
1204,8.28
1205,8.97
1206,8.51
1207,9.01
1208,2.89
1209,1.94
1210,3.73
1211,5.75
1212,5.83
1213,2.35
1214,8.67
1215,4.2
1216,4.07
1217,3.85
1218,5.05
1219,7.42
1220,0.09
1221,8.97
1222,4.54
1223,6.6
1224,8.25
1225,9.04
1226,9.73
1227,5.98
1228,0.13
1229,1.38
1230,2.39
1231,5.4
1232,8.33
1233,2.18
1234,7.82
1235,1.86
1236,5.13
1237,0.7
1238,8.94
1239,3.2
1240,7.18
1241,9.33
1242,0.65
1243,4.28
1244,9.78
1245,1.96
1246,5.53
1247,8.42
1248,4.76
1249,2.54
1250,4.74
1251,4.49
1252,4.0
1253,4.26
1254,3.87
1255,3.34
1256,6.64
1257,9.77
1258,2.02
1259,5.34
1260,1.76
1261,2.28
1262,3.76
1263,4.75
1264,9.91
1265,7.63
1266,8.15
1267,5.39
1268,6.21
1269,7.82
1270,5.49
1271,6.63
1272,5.0
1273,7.06
1274,2.95
1275,8.13
1276,0.92
1277,2.7
1278,2.41
1279,6.77
1280,4.33
1281,4.39
1282,9.55
1283,9.57
1284,9.3
1285,6.77
1286,1.49
1287,1.7
1288,1.24
1289,2.84
1290,1.37
1291,9.81
1292,7.07
1293,7.33
1294,2.13
1295,6.93
1296,5.29
1297,2.15
1298,8.58
1299,6.74
1300,4.95
1301,8.82
1302,6.24
1303,1.82
1304,2.29
1305,6.05
1306,8.02
1307,2.57
1308,1.32
1309,3.95
1310,4.71
1311,1.03
1312,0.05
1313,0.53
1314,3.33
1315,6.36
1316,6.97
1317,0.11
1318,8.4
1319,7.06
1320,3.5
1321,7.55
1322,4.28
1323,8.18
1324,6.92
1325,7.45
1326,3.78
1327,0.56
1328,4.8
1329,2.03
1330,6.93
1331,3.07
1332,6.19
1333,7.22
1334,6.14
1335,8.12
1336,7.35
1337,1.97
1338,8.77
1339,5.49
1340,9.54
1341,1.82
1342,5.74
1343,9.17
1344,4.29
1345,4.34
1346,5.37
1347,7.43
1348,7.28
1349,0.29
1350,4.81
1351,6.67
1352,5.25
1353,1.76
1354,7.72
1355,5.75
1356,1.85
1357,5.51
1358,5.56
1359,8.24
1360,7.12
1361,7.43
1362,1.73
1363,7.08
1364,2.49
1365,1.97
1366,2.26
1367,7.39
1368,7.52
1369,8.51
1370,4.17
1371,0.78
1372,7.63
1373,5.31
1374,2.68
1375,6.56
1376,1.7
1377,0.31
1378,1.55
1379,3.21
1380,7.3
1381,7.46
1382,6.6
1383,6.53
1384,6.59
1385,6.46
1386,0.95
1387,9.0
1388,0.24
1389,3.73
1390,2.01
1391,9.05
1392,7.83
1393,2.54
1394,4.63
1395,7.37
1396,2.98
1397,0.48
1398,1.55
