602,704,3.53
916,936,1.76
864,831,6.61
470,544,4.05
636,678,0.54
894,559,6.95
222,127,9.55
87,365,6.53
132,346,8.56
832,622,1.91
705,284,2.2
183,174,10.0
507,747,4.06
85,277,3.31
294,119,0.37
310,291,2.03
907,538,9.4
8,205,1.54
829,680,4.11
16,358,1.66
672,448,1.24
154,926,2.18
619,536,4.01
248,438,2.11
732,4,9.45
127,249,6.78
976,239,3.86
631,317,7.79
353,527,1.25
449,55,5.77
528,669,0.73
968,178,4.62
763,338,8.12
363,768,9.26
853,619,6.12
687,902,5.67
194,926,5.25
422,740,3.48
969,178,4.37
516,290,6.16
338,738,6.08
350,316,3.59
200,82,6.9
203,551,4.73
166,112,6.51
733,241,5.73
507,180,3.42
838,852,0.2
871,695,6.54
629,682,3.86
709,311,3.81
520,914,5.47
777,481,8.88
121,105,9.37
385,669,6.71
780,194,2.99
430,558,7.19
948,326,4.06
569,431,3.49
771,716,8.47
368,998,8.58
424,642,9.35
240,235,8.74
480,745,2.03
730,170,8.01
199,580,7.41
512,36,0.95
78,401,8.68
134,530,4.26
61,246,2.0
299,162,9.44
247,68,2.31
935,839,9.95
218,727,9.73
317,716,6.16
734,708,9.89
168,553,0.5
315,506,4.64
287,932,3.63
781,137,5.28
106,49,9.35
401,365,1.63
580,995,2.51
807,875,4.31
113,199,9.46
735,401,6.72
631,607,4.98
278,322,5.4
102,893,3.23
240,176,4.75
346,355,2.57
965,928,2.49
189,545,6.02
789,281,7.36
503,359,9.58
830,692,9.52
600,21,0.39
843,45,6.92
242,42,5.7
435,495,8.29
481,314,1.13
658,100,4.32
924,934,4.01
0,899,3.84
43,560,3.33
149,175,1.19
480,235,2.88
535,470,4.18
184,286,8.49
24,807,9.47
401,874,3.09
754,314,3.65
819,167,5.96
540,308,3.93
65,818,3.55
924,128,1.61
399,178,9.62
76,510,5.64
931,246,2.08
263,999,0.73
429,136,2.22
194,998,6.77
568,708,9.52
893,752,1.67
193,465,2.18
505,844,9.98
477,358,8.59
658,324,3.41
708,102,0.38
140,770,7.56
298,364,0.97
272,771,0.9
730,31,6.62
829,15,8.72
275,471,8.87
368,838,4.42
157,789,8.31
998,851,5.2
258,198,9.51
359,989,7.29
727,112,6.2
3,385,8.4
450,779,3.89
46,376,1.31
435,554,4.47
469,79,3.49
925,127,3.31
591,385,1.52
395,417,5.25
302,743,8.51
565,329,9.82
22,952,4.71
978,831,9.73
923,32,8.9
630,130,9.29
476,773,8.34
403,429,0.86
908,172,0.63
601,562,8.15
525,464,9.14
711,275,5.07
276,635,7.24
169,883,7.43
554,443,3.18
690,408,2.75
47,134,8.97
529,620,0.37
15,781,1.62
877,439,0.02
318,452,4.36
91,302,2.04
389,192,8.94
708,463,6.57
436,671,7.38
945,626,2.24
112,475,2.92
449,681,7.0
668,279,5.69
135,88,5.25
233,983,8.0
630,557,5.52
560,68,7.78
598,608,2.6
811,445,6.53
230,564,6.42
306,487,9.85
185,236,7.45
18,582,4.38
459,110,5.19
797,169,5.07
803,931,1.77
406,849,0.35
905,812,7.62
267,129,1.09
486,622,9.85
315,287,1.13
336,830,6.84
432,73,3.45
573,781,4.48
764,209,5.99
764,69,0.63
501,217,5.75
962,834,4.11
498,767,7.94
928,322,3.91
805,626,9.23
983,45,2.46
720,722,0.84
862,684,3.77
818,691,7.63
503,557,4.0
881,162,3.86
608,445,6.93
711,686,5.02
85,468,1.5
352,320,7.85
488,468,2.04
783,395,7.32
11,258,4.24
998,284,0.29
939,635,1.65
284,842,0.43
932,864,8.13
486,110,7.93
897,722,1.32
344,36,0.46
50,133,1.23
739,384,9.15
485,385,5.61
711,961,4.18
31,364,0.89
447,465,0.08
474,992,3.47
978,971,9.98
311,299,1.06
277,203,1.26
875,441,7.91
915,833,2.66
155,948,1.1
799,117,4.26
89,340,7.15
351,268,7.23
342,295,9.41
672,161,9.83
592,297,7.4
950,828,9.95
507,380,8.3
266,678,1.9
961,394,9.48
907,835,7.1
732,781,8.61
976,126,4.26
80,805,4.15
642,231,4.27
724,769,5.16
708,464,9.09
167,852,3.64
268,883,2.08
500,897,6.79
305,805,9.09
872,543,9.2
196,774,5.86
177,294,7.01
457,262,7.55
670,896,7.06
605,161,0.25
411,168,4.01
999,828,3.09
507,853,7.7
808,133,1.36
926,280,0.98
877,998,8.21
987,577,5.7
186,817,2.24
788,421,0.59
582,909,3.64
462,915,0.33
179,503,9.56
328,769,9.6
284,929,2.51
25,819,8.91
782,679,2.06
435,788,2.34
329,189,1.26
996,11,8.08
743,913,3.68
714,927,4.08
161,806,6.44
500,163,0.27
358,871,7.02
285,594,8.05
342,303,9.3
10,915,5.26
448,671,5.01
8,237,2.12
130,552,2.2
345,4,9.19
567,844,1.42
37,210,3.9
647,849,3.89
931,30,5.94
604,13,3.06
655,696,5.25
633,962,2.62
171,634,8.3
227,43,9.35
416,40,0.0
34,357,9.06
851,544,8.65
918,14,7.13
370,635,0.82
323,473,3.22
542,665,1.76
207,632,1.3
49,640,4.05
505,424,2.03
751,990,4.39
905,576,4.3
670,2,3.5
36,697,7.03
951,830,9.25
695,319,9.82
684,615,6.93
465,702,3.73
618,163,3.02
603,149,8.95
870,161,1.33
1,382,7.04
490,940,0.95
223,483,9.05
734,888,5.54
174,986,9.49
897,155,2.89
886,650,8.59
159,909,1.47
340,379,1.41
337,279,8.13
619,937,3.22
675,695,7.53
636,169,4.97
295,746,8.87
688,874,1.28
140,601,0.33
457,797,6.28
891,564,4.8
583,269,9.14
605,177,3.28
55,399,2.22
328,149,3.64
747,115,9.41
505,553,3.42
662,104,1.4
465,518,4.96
966,651,7.55
370,929,9.78
75,584,0.96
241,871,7.31
684,911,4.89
419,497,9.73
542,120,3.36
121,593,0.83
494,175,8.49
838,635,1.71
587,272,0.11
645,636,0.43
959,947,0.93
437,70,5.64
709,609,1.54
935,378,6.8
481,116,5.56
36,291,4.51
381,170,4.43
73,905,5.18
320,323,5.11
140,947,3.43
886,702,1.77
277,611,4.26
293,375,4.21
264,638,4.57
891,580,1.4
896,321,0.05
971,322,8.96
299,956,9.38
759,684,2.7
842,890,2.22
260,84,8.82
543,887,1.45
499,632,3.29
566,56,2.68
636,22,9.02
646,6,6.41
66,255,9.78
191,627,8.78
763,799,3.92
500,66,7.22
799,683,9.45
760,562,6.14
638,169,4.3
642,820,6.3
684,803,2.08
426,48,8.36
702,859,4.19
835,604,7.81
436,272,3.72
361,444,3.49
287,776,5.15
194,306,6.49
601,803,6.64
7,695,9.81
257,334,8.51
281,527,1.48
726,772,2.15
238,385,5.6
513,278,8.68
619,564,6.43
469,524,5.67
521,475,0.35
856,370,2.9
137,201,9.34
897,660,5.77
394,677,7.41
170,537,5.55
848,639,8.5
460,674,1.33
964,400,0.25
727,4,7.44
952,790,2.93
121,178,3.72
249,325,7.41
44,739,3.19
397,614,8.57
994,889,3.24
724,827,3.4
194,799,2.08
481,144,3.89
994,570,1.44
368,44,5.48
604,569,0.52
415,341,0.98
771,517,3.75
206,599,8.69
429,113,6.5
681,125,0.7
568,466,9.1
962,374,4.05
390,631,9.12
137,921,3.26
675,593,5.78
86,528,7.22
483,132,8.77
499,752,7.48
646,716,5.29
364,911,7.6
22,600,5.75
0,757,5.31
445,466,8.48
39,427,0.25
130,541,8.1
179,622,9.85
410,389,0.76
809,484,5.4
800,522,1.45
823,125,8.21
887,612,5.49
397,643,3.09
332,312,6.46
774,322,2.87
414,329,7.52
541,448,2.68
32,535,1.96
874,501,7.51
531,43,0.96
149,572,9.73
230,360,4.1
279,352,6.09
920,459,8.04
933,95,5.05
194,44,4.69
710,274,6.23
375,259,8.24
346,546,3.32
348,906,4.14
107,396,0.6
186,9,9.61
869,902,1.24
633,725,7.06
614,343,2.32
957,495,6.25
208,994,7.45
610,363,1.0
589,155,3.19
209,365,9.03
495,519,9.22
827,565,1.33
447,864,5.7
738,220,8.57
44,567,3.27
748,148,7.82
985,712,2.58
721,76,2.35
297,88,0.55
106,801,0.85
980,642,9.95
946,462,0.21
514,837,7.43
110,92,7.81
244,983,2.73
518,370,4.9
831,237,8.14
587,533,2.74
938,439,3.46
185,144,7.1
652,481,5.84
396,478,4.57
785,940,8.16
220,2,6.48
724,441,2.26
51,533,2.11
932,462,5.25
403,552,3.24
648,269,8.21
258,253,6.3
684,564,6.43
303,553,6.74
44,159,9.9
188,437,2.58
286,48,0.29
732,856,0.57
322,735,8.48
883,590,9.04
66,866,2.64
747,588,5.78
988,486,2.5
747,776,8.34
37,483,9.43
391,421,6.52
413,515,6.02
629,973,3.77
527,162,0.99
939,500,4.91
879,695,6.87
44,507,2.66
892,369,8.85
186,411,4.27
813,307,2.69
746,621,2.51
838,601,8.43
213,456,2.64
546,664,4.57
75,802,7.82
15,881,4.18
399,285,0.69
15,221,0.63
696,924,8.34
979,826,5.38
99,194,0.87
544,540,4.52
884,913,1.45
459,52,4.07
468,896,7.01
854,212,6.03
73,668,4.4
731,529,8.52
331,224,6.21
517,575,3.98
346,188,4.37
971,824,8.43
699,121,7.12
63,373,3.53
362,818,6.76
777,618,0.64
279,996,1.57
110,622,2.83
803,398,4.87
676,312,6.17
769,849,8.62
877,835,6.6
191,89,6.34
201,514,2.58
124,410,2.92
14,380,6.16
753,500,4.42
297,176,7.53
322,647,1.57
636,482,8.68
932,999,4.66
424,636,2.23
238,8,6.24
753,13,0.2
50,778,9.81
455,389,6.02
402,990,9.88
609,502,0.08
101,614,8.66
417,852,5.56
705,728,9.65
420,165,6.54
968,124,6.75
601,466,4.88
709,409,0.46
103,508,5.82
286,467,9.35
361,175,4.82
761,175,5.78
91,401,9.74
608,165,9.94
915,675,3.13
727,165,5.03
986,862,9.18
690,706,9.47
931,359,8.7
962,929,9.28
897,876,3.17
174,418,4.56
378,708,6.19
452,229,9.59
367,155,6.16
207,350,5.09
971,515,9.62
975,530,4.58
778,418,8.24
750,695,4.19
913,754,6.07
639,447,6.7
218,116,5.69
991,901,6.15
206,556,3.11
454,157,8.8
426,504,1.89
788,720,0.21
357,312,6.13
766,765,5.33
214,95,0.69
736,641,0.9
335,968,4.18
529,816,4.88
134,753,7.47
852,168,7.63
553,595,5.42
155,717,3.44
167,215,4.96
220,351,9.39
59,170,5.86
630,733,9.91
314,489,3.9
666,621,2.33
809,373,7.55
764,544,8.34
970,440,0.87
80,251,0.8
301,430,4.72
87,208,3.61
625,244,8.12
122,9,4.85
834,412,9.2
483,229,9.62
946,31,2.89
504,576,9.76
