0,7.36
1,7.46
2,7.01
3,7.43
4,8.66
5,6.51
6,9.88
7,5.04
8,0.7
9,1.75
10,4.31
11,8.86
12,8.89
13,9.61
14,6.7
15,8.26
16,0.02
17,8.56
18,2.36
19,4.23
20,5.54
21,6.8
22,2.54
23,4.94
24,9.23
25,8.63
26,0.45
27,7.67
28,3.17
29,2.59
30,8.7
31,8.31
32,1.58
33,1.45
34,4.18
35,9.93
36,5.41
37,1.16
38,2.17
39,7.98
40,1.86
41,2.91
42,0.82
43,0.56
44,2.28
45,0.16
46,8.4
47,9.22
48,8.43
49,0.46
50,0.6
51,6.89
52,2.02
53,9.92
54,2.38
55,7.23
56,5.02
57,6.91
58,9.08
59,1.85
60,8.26
61,0.32
62,4.39
63,9.55
64,4.3
65,6.71
66,8.7
67,4.98
68,6.23
69,0.54
70,9.83
71,2.35
72,8.08
73,0.96
74,9.68
75,3.47
76,3.77
77,9.11
78,4.46
79,8.65
80,1.31
81,0.05
82,3.22
83,2.8
84,5.75
85,4.35
86,9.36
87,9.32
88,9.68
89,5.1
90,2.29
91,8.75
92,2.84
93,7.79
94,2.06
95,9.76
96,2.89
97,1.97
98,7.93
99,5.33
100,8.06
101,5.45
102,3.03
103,8.18
104,8.5
105,4.36
106,1.28
107,5.35
108,7.22
109,4.74
110,9.08
111,3.49
112,3.53
113,4.41
114,4.43
115,3.3
116,1.5
117,6.83
118,7.85
119,3.5
120,3.39
121,2.5
122,5.16
123,2.24
124,3.45
125,7.09
126,9.85
127,6.64
128,0.62
129,9.65
130,3.62
131,9.16
132,9.53
133,8.73
134,7.35
135,2.77
136,7.95
137,9.17
138,1.2
139,5.85
140,5.55
141,7.03
142,1.49
143,1.37
144,3.04
145,6.07
146,4.54
147,4.55
148,3.12
149,4.28
150,1.94
151,7.62
152,4.53
153,5.64
154,9.92
155,0.29
156,8.4
157,7.97
158,5.53
159,9.72
160,1.75
161,5.01
162,5.94
163,4.5
164,6.36
165,7.26
166,3.06
167,2.89
168,2.62
169,3.91
170,4.8
171,6.62
172,6.78
173,5.26
174,5.82
175,8.47
176,7.26
177,3.48
178,5.2
179,3.16
180,0.19
181,7.17
182,6.05
183,8.53
184,6.67
185,4.37
186,1.86
187,6.29
188,5.04
189,6.8
190,7.71
191,9.38
192,9.07
193,7.94
194,9.95
195,6.11
196,9.29
197,6.51
198,6.93
199,9.44
