648,437,6.23
4458,4160,8.58
4484,2990,8.69
221,3888,9.45
2435,2298,5.22
184,3421,2.36
2021,4434,1.89
2894,2553,6.95
3401,255,3.87
3004,4102,6.07
4707,4774,1.85
1203,1809,3.9
4470,1501,6.75
4459,3538,5.7
1281,1075,2.37
3448,4041,0.32
1252,1451,2.26
2726,2442,6.13
1225,2249,1.6
2558,4129,4.0
2469,3330,9.42
937,942,8.7
1414,328,9.23
1985,3610,1.21
500,2852,8.87
1580,3968,0.39
3345,1657,1.18
4050,4156,1.43
2787,151,7.84
212,4407,2.76
1727,494,7.93
3413,2504,0.46
4605,878,1.41
4730,3900,0.94
144,733,5.05
3259,1478,8.73
4164,288,5.19
4874,2615,5.94
1008,4287,7.22
3568,2543,3.88
3444,1085,6.52
3404,225,5.57
4497,3222,9.21
2645,1507,9.55
125,1911,4.25
445,1387,2.08
2934,201,9.98
1470,3002,4.49
2204,4038,9.43
2374,2620,7.05
4313,778,8.69
4684,3134,8.95
1650,4058,1.76
4514,4750,6.42
3236,4968,3.49
1227,1670,7.32
2689,3556,9.29
3955,1537,1.33
4395,1860,7.0
4172,2420,9.07
4797,1341,1.1
53,3446,2.62
1247,2598,4.38
3114,2567,2.02
4136,4420,5.44
4281,2524,9.65
2523,4072,2.76
3600,1969,4.86
1181,4842,8.26
1106,4573,6.27
3610,4529,3.14
657,545,8.07
621,4616,9.37
682,3417,9.66
3206,4867,8.31
38,1336,5.07
4459,2783,6.22
1317,1376,9.8
482,4045,3.12
938,3496,7.76
1626,4750,7.65
404,3,0.39
4423,2848,5.43
4392,2719,3.41
4149,4943,2.54
2938,4706,3.87
378,4508,9.21
2803,3327,1.83
22,3065,0.59
2721,911,6.31
1099,275,3.14
3940,4560,4.94
2750,502,5.35
972,4089,0.16
622,1060,1.01
2750,771,2.77
2378,1558,1.68
502,841,5.16
1973,224,2.54
3996,312,2.62
4243,3417,2.61
3745,4111,0.7
1443,2880,5.62
2904,4088,0.91
2108,944,2.98
4767,2741,4.87
3738,4004,3.77
4205,2411,9.06
4143,1491,9.72
363,9,8.5
2020,2972,4.92
3845,2825,8.11
4943,1715,1.21
1520,3734,4.36
2628,1466,9.99
1395,588,8.47
2279,4872,0.47
144,339,4.8
1661,1757,2.58
2753,2900,4.23
472,2699,9.74
3621,809,3.26
3282,630,3.41
2330,1217,3.82
4294,2836,6.22
4746,1137,7.58
4563,886,5.43
4656,2139,1.17
890,2060,1.34
3298,1738,5.68
4509,3853,8.5
2622,2340,4.19
592,404,8.52
3214,1758,6.66
2530,3571,4.57
214,3371,9.78
938,4859,6.78
4698,2925,2.77
4355,1009,7.14
667,3514,7.27
2530,3243,9.97
264,320,0.21
3165,4320,1.0
791,4584,4.29
1403,3588,4.26
1011,4910,9.4
56,168,0.96
2076,1614,2.14
1991,4165,8.43
3700,2169,7.64
1304,58,0.75
62,3261,9.58
2329,3377,4.65
3639,80,9.63
4167,2574,5.6
4263,1046,7.17
3620,3983,9.51
4670,789,4.0
4695,3892,4.71
4265,2384,6.04
4921,2480,7.55
820,1280,6.19
2484,2286,2.23
3814,2340,8.15
2324,180,2.47
1234,2554,0.83
4271,3506,7.91
1682,195,7.16
4910,1068,3.14
588,2754,8.98
3004,3371,0.97
4839,4493,1.63
2083,3592,4.36
588,258,8.42
3540,2073,3.43
1719,3395,4.89
4213,4769,4.91
2780,4970,7.35
858,3236,1.46
4284,3933,8.38
4902,3439,7.48
4600,3338,4.53
936,1620,5.9
4970,44,7.54
1217,3540,8.17
2144,1908,1.47
2938,1890,5.55
1746,55,2.17
4840,3886,5.22
2649,1334,4.54
2522,1215,9.49
4360,4537,5.51
2190,959,9.41
4668,339,7.6
2017,323,6.9
4086,3209,8.63
3950,1784,1.15
77,3090,8.1
3171,1534,5.58
1205,3111,9.66
2673,752,1.41
1652,4812,2.25
2034,1034,2.85
474,4245,9.35
4643,2297,6.53
2582,3385,7.14
1225,318,4.89
2469,2898,7.4
4454,2507,9.27
4012,979,0.4
2882,2259,3.2
3882,1520,6.21
3555,2878,0.97
697,713,0.4
3928,3266,9.27
2948,158,1.41
4007,715,2.18
