302,24,0.68
194,63,9.26
451,311,5.96
336,239,0.34
465,476,5.37
142,337,2.73
189,220,8.56
166,370,0.55
35,477,3.59
470,36,4.87
172,20,9.7
348,220,5.53
287,14,7.46
266,382,1.91
205,90,3.91
356,260,4.98
163,245,4.27
23,258,2.25
28,466,9.21
98,178,5.67
333,266,8.61
225,401,0.18
466,272,8.51
493,28,7.18
100,69,7.8
417,215,2.92
367,381,5.33
60,470,6.28
251,35,5.9
98,130,4.79
96,261,5.76
430,220,9.81
355,169,4.56
375,282,4.48
292,268,0.64
157,94,8.5
480,214,0.92
250,318,4.07
195,144,5.07
162,490,6.53
45,372,5.87
225,472,1.05
69,312,4.24
314,332,4.4
106,463,7.95
100,424,6.85
70,458,7.43
398,393,4.67
268,64,1.01
112,191,8.09
349,61,4.42
117,468,3.28
16,30,6.13
260,12,9.09
391,451,1.16
381,382,1.2
389,479,0.72
299,373,6.94
159,451,3.8
381,312,3.66
305,499,0.49
323,47,2.51
473,435,2.94
296,95,7.12
175,490,2.08
426,61,3.86
457,330,2.36
19,134,6.13
174,45,7.02
272,308,0.31
395,289,8.94
258,195,5.04
400,329,9.96
450,480,8.66
85,285,3.04
106,421,2.03
308,437,6.66
288,283,4.94
382,254,1.17
259,234,5.15
131,187,9.8
147,392,7.92
61,45,5.08
407,142,2.97
173,303,3.14
82,384,3.0
271,154,4.12
404,177,4.53
207,369,6.88
3,352,7.69
151,238,0.1
417,472,6.13
342,363,9.94
422,364,2.12
388,465,6.43
168,359,4.72
298,172,7.02
473,52,0.92
96,448,5.76
380,443,0.39
119,264,1.02
337,126,4.98
282,274,2.89
28,448,2.67
230,405,3.77
498,153,4.29
68,294,2.24
289,151,8.29
208,307,0.64
210,294,5.39
101,35,1.57
55,116,9.96
73,299,6.99
164,6,9.73
455,385,6.33
171,221,8.82
280,125,7.0
114,345,1.41
413,334,1.18
417,472,5.35
321,356,7.89
378,75,5.48
497,237,8.26
287,139,6.01
177,267,4.95
12,122,0.55
197,52,3.59
71,295,5.72
95,482,5.55
157,285,1.64
265,158,6.22
484,372,8.34
174,28,2.51
72,121,2.08
223,296,6.57
392,441,0.2
203,303,9.85
260,26,5.46
13,64,3.52
442,249,3.98
362,334,6.48
387,474,1.38
74,76,1.72
388,403,2.76
285,279,5.82
316,336,1.02
124,238,3.57
246,452,6.86
210,266,1.85
209,386,1.3
341,250,2.59
77,424,8.01
49,160,4.53
204,83,8.59
9,45,7.39
83,272,8.56
291,0,0.28
240,268,5.74
302,163,8.02
380,32,5.38
383,200,5.31
428,377,8.53
217,381,8.97
422,425,0.97
463,428,2.45
482,88,0.13
51,55,5.6
27,71,6.59
298,48,4.49
397,444,4.76
61,114,3.2
278,352,4.83
155,354,9.39
411,66,4.11
349,154,0.46
489,262,1.48
364,300,5.58
134,359,2.8
159,227,1.62
87,287,9.08
283,309,7.71
338,267,1.23
348,215,4.1
67,444,7.11
355,348,5.86
308,211,7.38
188,453,0.74
42,101,6.03
267,354,3.84
255,262,0.69
232,315,8.55
200,53,5.25
