615,727,4.23
783,900,9.51
267,916,8.1
646,681,3.25
188,341,9.54
538,148,9.42
154,84,5.52
458,825,9.98
24,437,6.14
20,908,9.14
162,382,8.52
914,750,9.59
118,823,6.81
952,471,8.16
149,443,9.62
249,945,2.99
464,301,3.67
726,795,0.16
29,275,9.39
833,131,7.64
185,158,9.42
531,114,8.42
356,504,6.17
260,916,2.56
938,452,8.03
481,725,0.04
534,392,6.82
853,812,2.64
415,397,1.12
458,451,2.85
645,357,0.84
455,156,2.55
267,332,8.65
585,613,2.13
620,200,2.9
995,373,3.44
463,409,4.97
656,508,6.15
396,104,0.9
685,62,7.83
518,291,3.98
42,152,2.43
113,15,9.69
327,121,0.75
306,900,9.47
161,266,8.89
196,61,2.69
956,606,7.64
543,549,9.25
983,466,6.67
713,234,6.38
757,669,1.92
423,548,4.31
824,537,3.97
985,470,4.92
670,751,7.93
779,180,6.43
950,446,2.49
0,683,4.94
73,293,7.05
735,404,0.68
267,804,0.88
208,545,2.75
800,511,7.64
909,998,1.14
17,722,1.9
883,216,8.96
703,141,1.7
680,945,1.15
348,536,2.54
4,177,7.76
463,760,3.92
330,94,1.71
782,304,8.89
53,941,0.89
18,464,0.91
53,566,4.09
352,217,9.93
986,683,8.63
229,695,1.32
237,281,5.32
783,221,7.2
715,932,2.57
600,404,9.72
507,367,7.72
284,147,9.33
773,346,7.78
847,47,9.85
162,81,6.11
953,829,3.41
320,419,4.06
268,795,5.15
517,920,8.7
282,554,7.35
689,402,8.71
233,294,7.12
78,324,0.5
576,403,0.04
985,725,5.82
609,882,4.58
256,198,0.24
39,289,8.54
51,343,9.21
39,270,9.26
652,509,4.46
200,117,4.03
153,631,9.22
868,236,5.66
511,908,4.9
151,134,0.85
318,790,5.4
28,76,5.94
537,89,7.9
893,645,5.3
52,268,0.33
441,215,2.53
862,862,6.81
653,163,3.6
895,978,1.59
438,148,4.22
528,451,1.16
507,752,0.53
879,360,2.08
677,693,3.61
978,48,8.62
495,708,3.31
441,983,0.89
496,562,6.42
278,759,8.52
397,265,7.17
757,591,9.67
42,395,5.79
558,863,7.89
768,399,2.13
128,913,1.8
405,449,6.89
990,329,3.8
169,918,2.58
387,206,4.39
837,613,0.04
711,734,8.08
947,366,3.98
353,909,5.4
123,758,2.73
980,438,3.02
209,41,3.44
396,143,0.69
921,54,3.52
496,977,9.21
190,126,3.42
615,390,8.58
76,477,3.5
556,553,9.17
139,367,0.31
676,873,1.59
988,139,3.08
253,341,2.91
267,163,2.18
983,944,7.92
269,274,4.83
4,702,3.98
289,36,2.38
200,237,7.42
17,721,5.23
635,765,7.23
983,409,8.39
372,224,9.5
962,288,0.96
717,98,1.85
912,355,7.46
211,353,2.88
755,713,7.57
477,141,5.88
935,556,3.54
874,833,9.48
991,469,1.28
77,527,0.75
956,234,2.09
914,280,7.43
440,634,6.64
136,401,7.09
157,783,2.08
902,295,0.5
56,707,5.8
895,75,5.29
217,491,6.94
648,742,3.93
186,159,7.23
903,126,7.08
6,799,8.74
619,462,8.92
73,687,4.52
600,370,6.75
339,251,2.31
266,159,0.73
679,179,8.13
830,255,3.02
37,464,8.58
838,667,7.85
846,660,5.79
219,270,5.32
854,86,8.92
826,488,1.94
473,51,9.33
98,968,0.62
416,965,4.68
314,369,1.07
322,48,8.63
285,861,9.27
478,847,8.8
71,132,1.13
653,819,5.64
86,542,1.28
322,172,8.56
803,956,2.67
595,317,3.92
425,51,6.29
967,235,1.45
98,792,3.28
399,982,1.81
935,908,3.79
