59,799,4.14
852,207,0.33
432,223,5.12
712,778,9.85
271,830,5.87
182,136,5.88
711,26,0.15
282,899,2.86
726,568,1.48
728,990,5.82
697,321,7.92
159,430,2.65
971,357,6.12
634,482,1.54
586,995,4.18
154,100,8.78
47,238,7.68
919,654,0.32
164,929,7.2
303,997,2.26
349,595,8.09
795,617,1.88
177,84,5.72
438,786,0.84
497,549,9.95
983,180,6.52
549,244,2.94
99,867,5.77
571,469,3.31
101,327,7.82
625,897,7.93
233,969,9.34
856,522,9.98
642,556,5.49
1,724,7.86
785,164,4.99
537,694,5.34
406,513,6.27
702,494,7.4
406,917,4.16
313,952,9.89
469,193,3.5
171,111,3.69
827,388,6.83
106,706,5.51
833,691,8.29
459,160,8.3
194,609,4.69
735,580,3.91
68,921,7.81
608,513,9.49
918,214,9.05
642,710,6.86
346,633,8.74
996,506,1.17
978,691,7.47
822,176,0.97
731,318,6.35
11,924,7.07
167,95,6.06
518,428,1.51
756,391,2.29
134,328,1.21
816,765,6.53
243,306,3.02
62,645,6.43
344,934,8.46
960,371,9.98
697,514,6.29
317,808,1.0
132,151,1.15
457,651,1.4
889,117,4.27
833,985,7.3
460,394,0.46
990,886,1.92
167,532,1.73
991,417,8.19
18,946,3.73
697,947,7.84
877,878,6.1
232,872,1.72
226,221,1.25
580,763,8.39
157,76,9.31
199,934,3.93
741,117,8.73
860,176,6.27
906,176,3.0
271,772,1.47
927,146,4.06
712,280,7.95
311,472,2.11
873,26,6.81
96,956,9.52
333,653,2.85
717,751,4.11
417,986,1.77
110,205,2.97
645,359,3.08
71,772,3.74
1,35,7.26
128,604,4.3
986,903,8.32
17,527,5.76
796,662,9.7
411,50,5.69
351,757,2.14
195,570,0.54
651,315,7.29
656,536,6.77
525,769,9.49
634,797,9.73
202,147,1.48
419,349,8.46
137,517,6.66
935,720,2.2
131,535,1.68
109,556,1.45
36,81,8.43
661,548,2.32
449,167,3.81
865,899,8.06
785,117,8.73
14,913,5.65
629,595,5.57
410,372,8.6
273,729,4.39
709,240,9.35
523,812,4.04
266,287,5.81
169,639,3.61
148,217,7.23
933,794,3.55
299,157,3.62
322,638,3.35
566,317,1.82
613,823,4.38
833,454,8.68
750,584,2.57
414,485,8.27
334,33,5.21
765,970,6.07
65,924,0.34
613,448,7.57
355,683,4.99
538,323,2.48
844,596,0.87
343,248,8.9
374,853,2.04
667,535,3.3
835,703,9.4
174,868,3.56
113,542,1.05
690,458,2.09
519,694,5.98
980,542,5.25
895,263,0.88
9,457,3.56
892,738,6.25
204,861,4.19
203,466,8.75
364,551,3.8
923,260,0.97
256,739,4.94
462,902,8.76
108,27,3.76
656,387,8.69
99,808,0.24
205,468,5.27
813,694,4.69
420,632,8.11
679,676,5.87
328,196,4.2
112,713,6.74
419,140,9.62
783,904,3.75
498,344,7.65
912,372,4.1
622,703,7.62
46,308,3.38
111,447,9.96
768,760,3.17
992,593,7.86
381,801,3.71
848,209,5.63
233,236,2.11
989,180,6.72
112,903,0.68
736,105,2.2
784,650,2.98
61,888,1.54
113,975,7.49
729,797,3.46
325,899,0.21
452,901,3.77
882,578,7.66
23,542,1.16
492,445,1.36
949,571,9.3
477,311,3.23
411,278,5.6
744,27,8.94
369,644,2.62
23,256,2.94
832,908,8.2
105,869,4.34
147,7,4.12
552,708,7.87
312,313,1.43
460,290,7.6
494,814,2.24
83,157,4.29
30,653,4.33
627,84,8.96
908,192,4.86
331,962,6.21
877,34,3.85
615,251,1.11
640,919,6.44
187,397,2.42
903,430,5.22
4,112,2.97
709,706,0.49
244,670,5.57
430,84,6.83
941,931,8.86
708,210,8.82
290,837,2.94
566,195,7.54
587,284,9.11
368,144,2.05
543,403,1.47
375,708,6.98
289,149,0.68
636,533,7.99
101,96,1.83
158,272,1.9
465,45,9.03
522,80,7.26
31,797,8.99
548,135,3.96
719,349,4.84
733,570,7.83
79,578,9.08
116,680,7.1
236,85,1.65
791,924,2.82
560,488,5.01
857,470,4.88
860,447,3.16
499,6,8.13
932,552,5.7
277,481,0.9
184,234,1.2
723,616,9.48
567,329,6.26
722,192,7.7
307,160,8.15
785,140,0.26
249,349,9.1
115,381,2.24
936,512,9.79
729,794,4.72
431,27,8.21
802,975,8.45
352,411,7.3
677,658,3.12
385,805,1.71
171,249,9.82
896,457,9.55
967,556,8.15
708,10,9.74
879,697,7.54
512,164,9.29
762,610,4.31
321,932,7.96
89,296,2.26
92,219,9.34
744,124,4.65
411,491,8.65
371,960,9.9
623,95,7.45
307,441,1.42
884,535,4.6
65,815,4.58
857,505,1.02
983,387,0.14
343,849,3.01
12,496,4.12
791,169,5.15
478,691,8.56
943,889,9.3
207,347,6.2
627,464,0.34
402,112,5.08
893,176,3.29
692,503,5.55
807,573,8.34
621,628,3.08
612,238,2.57
782,934,5.35
53,610,7.34
851,622,0.68
768,900,0.37
632,975,8.26
216,208,0.12
541,615,7.49
322,187,8.05
308,812,4.97
459,37,1.32
375,192,2.77
948,386,4.29
428,909,1.08
456,364,2.4
323,761,1.57
114,314,6.09
300,651,4.98
498,429,5.47
674,467,8.36
638,797,8.88
788,333,2.47
298,183,9.63
713,246,9.64
51,41,5.61
33,757,6.05
797,652,5.94
152,395,9.97
970,585,7.21
540,147,9.37
403,132,9.59
356,930,8.11
270,660,9.35
856,247,9.84
568,48,0.56
741,836,2.55
114,2,2.82
48,74,5.02
134,672,6.24
416,696,8.15
953,21,7.41
566,181,0.6
392,404,2.17
477,873,8.18
740,941,1.8
548,143,0.7
480,941,9.68
512,430,8.56
607,930,4.09
333,898,3.3
185,36,1.37
668,375,3.41
44,629,0.69
227,278,6.45
348,281,8.16
106,614,3.89
605,359,3.09
642,732,3.16
61,333,4.03
830,34,4.34
309,711,5.21
539,51,5.63
150,776,7.11
377,973,2.7
862,310,5.99
889,29,1.62
962,274,8.2
86,118,4.34
283,701,4.76
14,210,8.61
115,684,0.36
16,382,1.05
599,989,9.1
174,978,3.78
60,7,5.74
986,646,9.55
771,253,7.79
722,478,0.2
55,731,8.28
53,175,6.15
467,599,3.55
220,207,2.3
574,993,3.37
668,984,6.96
352,554,3.0
521,300,6.19
636,504,8.12
50,418,5.25
830,280,3.82
81,591,2.69
132,666,8.43
673,798,0.31
431,889,1.31
960,872,3.75
224,600,1.35
